"mixed"|"26819863"|"21221539"
"mixed"|"26819864"|"21221540"
"mixed"|"26819865"|"21221541"
"mixed"|"26819866"|"21221542"
"mixed"|"26819459"|"21221414"
"mixed"|"26819460"|"21221413"
"mixed"|"26819461"|"21221412"
"mixed"|"26819462"|"21221411"
"mixed"|"26819463"|"21221410"
"micaceous"|"26819464"|"21221409"
"mixed"|"26819465"|"21221408"
"mixed"|"26819466"|"21221407"
"mixed"|"26819467"|"21221406"
"mixed"|"26819468"|"21221405"
"mixed"|"26819469"|"21221404"
"mixed"|"26819470"|"21221403"
"mixed"|"26819471"|"21221402"
"mixed"|"26819472"|"21221401"
"mixed"|"26819473"|"21221400"
"illitic"|"26819474"|"21221399"
"mixed"|"26819475"|"21221398"
"mixed"|"26819476"|"21221397"
"mixed"|"26819477"|"21221396"
"mixed"|"26819478"|"21221395"
"mixed"|"26819479"|"21221394"
"illitic"|"26819480"|"21221393"
"mixed"|"26819481"|"21221392"
"mixed"|"26819482"|"21221391"
"mixed"|"26819483"|"21221390"
"mixed"|"26819484"|"21221146"
"mixed"|"26819485"|"21221147"
"mixed"|"26819486"|"21221148"
"mixed"|"26819487"|"21221149"
"mixed"|"26819488"|"21221389"
"mixed"|"26819489"|"21221388"
"mixed"|"26819490"|"21221387"
"mixed"|"26819492"|"21221386"
"mixed"|"26819493"|"21221385"
"mixed"|"26819494"|"21221384"
"mixed"|"26819694"|"21221242"
"mixed"|"26819695"|"21221241"
"mixed"|"26819696"|"21221240"
"mixed"|"26819697"|"21221239"
"mixed"|"26819698"|"21221238"
"mixed"|"26819699"|"21221237"
"mixed"|"26819700"|"21221236"
"mixed"|"26819701"|"21221235"
"mixed"|"26819702"|"21221234"
"mixed"|"26819703"|"21221233"
"mixed"|"26819704"|"21221232"
"mixed"|"26819705"|"21221231"
"mixed"|"26819706"|"21221230"
"mixed"|"26819707"|"21221229"
"mixed"|"26819708"|"21221228"
"mixed"|"26819709"|"21221227"
"mixed"|"26819710"|"21221226"
"mixed"|"26819711"|"21221225"
"mixed"|"26819712"|"21221224"
"mixed"|"26819713"|"21221223"
"mixed"|"26819714"|"21221222"
"mixed"|"26819715"|"21221221"
"mixed"|"26819716"|"21221220"
"mixed"|"26819717"|"21221219"
"mixed"|"26819718"|"21221218"
"mixed"|"26819719"|"21221217"
"mixed"|"26819720"|"21221216"
"mixed"|"26819721"|"21221215"
"mixed"|"26819722"|"21221214"
"mixed"|"26819723"|"21221213"
"mixed"|"26819724"|"21221212"
"mixed"|"26819725"|"21221211"
"mixed"|"26819726"|"21221210"
"mixed"|"26819727"|"21221209"
"mixed"|"26819728"|"21221208"
"mixed"|"26819495"|"21221383"
"mixed"|"26819496"|"21221382"
"mixed"|"26819497"|"21221381"
"mixed"|"26819498"|"21221380"
"mixed"|"26819499"|"21221379"
"mixed"|"26819500"|"21221378"
"mixed"|"26819501"|"21221377"
"mixed"|"26819502"|"21221376"
"mixed"|"26819503"|"21221375"
"mixed"|"26819830"|"21221506"
"mixed"|"26819831"|"21221507"
"mixed"|"26819832"|"21221508"
"mixed"|"26819833"|"21221509"
"mixed"|"26819823"|"21221499"
"micaceous"|"26819824"|"21221500"
"mixed"|"26819825"|"21221501"
"mixed"|"26819826"|"21221502"
"micaceous"|"26819827"|"21221503"
"mixed"|"26819828"|"21221504"
"mixed"|"26819829"|"21221505"
"mixed"|"26819504"|"21221374"
"mixed"|"26819505"|"21221373"
"mixed"|"26819506"|"21221372"
"mixed"|"26819507"|"21221371"
"mixed"|"26819508"|"21221370"
"mixed"|"26819509"|"21221369"
"mixed"|"26819510"|"21221368"
"mixed"|"26819511"|"21221367"
"mixed"|"26819512"|"21221366"
"mixed"|"26819513"|"21221365"
"mixed"|"26819514"|"21221364"
"mixed"|"26819515"|"21221363"
"mixed"|"26819516"|"21221362"
"mixed"|"26819517"|"21221361"
"mixed"|"26819518"|"21221360"
"mixed"|"26819519"|"21221359"
"mixed"|"26819885"|"21221563"
"mixed"|"26819886"|"21221570"
"mixed"|"26819887"|"21221562"
"mixed"|"26819892"|"21221569"
"mixed"|"26819893"|"21221568"
"mixed"|"26819894"|"21221557"
"mixed"|"26819895"|"21221556"
"mixed"|"26819520"|"21221358"
"mixed"|"26819521"|"21221357"
