"Loam"||"162491541"|"165258926"
"Clay loam"||"162491542"|"165258927"
|"Unweathered bedrock"|"162491543"|"165258928"
"Silt loam"||"162491544"|"165258929"
"Silt loam"||"162491545"|"165258930"
"Silty clay loam"||"162491546"|"165258931"
"Silty clay loam"||"162491547"|"165258932"
"Silt loam"||"162491548"|"165258933"
|"Bedrock"|"162491549"|"165258934"
"Loam"||"162491550"|"165258935"
"Clay loam"||"162491551"|"165258936"
"Sandy clay loam"||"162491552"|"165258937"
"Loam"||"162491553"|"165258938"
"Loam"||"162491554"|"165258939"
"Sandy loam"||"162491555"|"165258940"
"Loam"||"162491556"|"165258941"
"Sandy loam"||"162491557"|"165258942"
"Loam"||"162491558"|"165258943"
"Loam"||"162491559"|"165258944"
"Clay loam"||"162491560"|"165258945"
"Sandy clay loam"||"162491561"|"165258946"
|"Bedrock"|"162491562"|"165258947"
|"Bedrock"|"162491563"|"165258948"
"Silt loam"||"162491564"|"165258949"
"Silt loam"||"162491565"|"165258950"
"Clay loam"||"162491566"|"165258951"
"Silt loam"||"162491567"|"165258952"
"Silt loam"||"162491568"|"165258953"
"Loam"||"162491569"|"165258954"
"Clay loam"||"162491570"|"165258955"
|"Bedrock"|"162491571"|"165258956"
"Silt loam"||"162491572"|"165258957"
"Silty clay loam"||"162491573"|"165258958"
"Loam"||"162491574"|"165258959"
"Silt loam"||"162491575"|"165258960"
"Silt loam"||"162491576"|"165258961"
"Silt loam"||"162491577"|"165258962"
"Silty clay loam"||"162491578"|"165258963"
|"Unweathered bedrock"|"162491579"|"165258964"
"Silt loam"||"162491580"|"165258965"
"Silt loam"||"162491581"|"165258966"
"Silty clay loam"||"162491582"|"165258967"
"Silty clay loam"||"162491583"|"165258968"
"Silt loam"||"162491584"|"165258969"
"Silt loam"||"162491585"|"165258970"
"Clay loam"||"162491586"|"165258971"
"Loam"||"162491587"|"165258972"
"Loamy sand"||"162491588"|"165258973"
"Silt loam"||"162491589"|"165258974"
"Silty clay loam"||"162491590"|"165258975"
"Sandy clay loam"||"162491591"|"165258976"
|"Weathered bedrock"|"162491592"|"165258977"
"Silt loam"||"162491593"|"165258978"
"Loam"||"162491594"|"165258979"
"Silt loam"||"162491595"|"165258980"
