|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819552"|"138873292"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819552"|"138873359"
|3||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819552"|"138873366"
|3||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819552"|"138873399"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"26819552"|"138873428"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819552"|"138873457"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819552"|"138873579"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819552"|"138873684"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819552"|"138873756"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819552"|"138873827"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819552"|"138873883"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819559"|"138873194"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819559"|"138873293"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819559"|"138873348"
|3||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819559"|"138873367"
|3||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819559"|"138873400"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"26819559"|"138873429"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819559"|"138873458"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819559"|"138873568"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819559"|"138873685"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819559"|"138873757"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819559"|"138873828"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819559"|"138873884"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819565"|"138873195"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819565"|"138873282"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819565"|"138873349"
|3||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819565"|"138873368"
|3||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819565"|"138873401"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"26819565"|"138873430"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819565"|"138873459"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819565"|"138873569"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819565"|"138873674"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819565"|"138873758"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819565"|"138873829"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819565"|"138873885"
|5||"ABCO"|"Abies concolor"|"white fir"|"26819567"|"138873127"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819567"|"138873200"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819567"|"138873283"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819567"|"138873382"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819567"|"138873420"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819567"|"138873464"
|7||"PINI"|"Pinus nigra"|"Austrian pine"|"26819567"|"138873570"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"26819567"|"138873581"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819567"|"138873675"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819567"|"138873759"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819567"|"138873778"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819567"|"138873886"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819568"|"138873421"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819568"|"138873465"
|6||"PIGL"|"Picea glauca"|"white spruce"|"26819568"|"138873514"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819568"|"138873571"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819568"|"138873582"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819568"|"138873887"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"26819569"|"138873173"
|3||"ELUM"|"Elaeagnus umbellata"|"autumn olive"|"26819569"|"138873294"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819569"|"138873350"
|2||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819569"|"138873422"
|4||"MAFL80"|"Malus floribunda"|"flowering crabapple"|"26819569"|"138873439"
|5||"PIBA2"|"Pinus banksiana"|"jack pine"|"26819569"|"138873504"
|5||"PIRE"|"Pinus resinosa"|"red pine"|"26819569"|"138873620"
|6||"PIST"|"Pinus strobus"|"eastern white pine"|"26819569"|"138873676"
|2||"SYVU"|"Syringa vulgaris"|"common lilac"|"26819569"|"138873773"
|5||"ABCO"|"Abies concolor"|"white fir"|"26819570"|"138873128"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819570"|"138873201"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819570"|"138873284"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819570"|"138873383"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819570"|"138873423"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819570"|"138873466"
|7||"PINI"|"Pinus nigra"|"Austrian pine"|"26819570"|"138873572"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"26819570"|"138873583"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819570"|"138873677"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819570"|"138873760"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819570"|"138873779"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819570"|"138873876"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819757"|"138873191"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819757"|"138873253"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819757"|"138873340"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819757"|"138873454"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819757"|"138873541"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819757"|"138873645"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819757"|"138873727"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819757"|"138873824"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819757"|"138873854"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819762"|"138873180"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819762"|"138873254"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819762"|"138873341"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819762"|"138873455"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819762"|"138873542"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819762"|"138873646"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819762"|"138873728"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819762"|"138873825"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819762"|"138873855"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819767"|"138873181"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819767"|"138873255"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819767"|"138873330"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819767"|"138873456"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819767"|"138873543"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819767"|"138873647"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819767"|"138873729"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819767"|"138873826"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819767"|"138873856"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819580"|"138873129"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819580"|"138873202"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819580"|"138873285"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819580"|"138873384"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819580"|"138873424"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819580"|"138873467"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819580"|"138873573"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819580"|"138873584"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819580"|"138873678"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819580"|"138873749"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819580"|"138873780"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819580"|"138873877"
|5||"ABCO"|"Abies concolor"|"white fir"|"26819581"|"138873130"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819581"|"138873203"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819581"|"138873286"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819581"|"138873385"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819581"|"138873425"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819581"|"138873468"
|7||"PINI"|"Pinus nigra"|"Austrian pine"|"26819581"|"138873562"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"26819581"|"138873585"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819581"|"138873679"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819581"|"138873750"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819581"|"138873781"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819581"|"138873878"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819583"|"138873131"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819583"|"138873204"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819583"|"138873287"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819583"|"138873386"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819583"|"138873414"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819583"|"138873494"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819583"|"138873563"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819583"|"138873610"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819583"|"138873668"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819583"|"138873751"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819583"|"138873782"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819583"|"138873879"
|4||"ACGI"|"Acer ginnala"|"Amur maple"|"26819584"|"138873162"
|4||"ELUM"|"Elaeagnus umbellata"|"autumn olive"|"26819584"|"138873295"
|8||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"26819584"|"138873299"
|4||"ILDE"|"Ilex decidua"|"possumhaw"|"26819584"|"138873309"
|7||"JUNI"|"Juglans nigra"|"black walnut"|"26819584"|"138873317"
|7||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819584"|"138873351"
|11||"LITU"|"Liriodendron tulipifera"|"yellow-poplar"|"26819584"|"138873390"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819584"|"138873415"
|8||"PIEC2"|"Pinus echinata"|"shortleaf pine"|"26819584"|"138873508"
|11||"PITA"|"Pinus taeda"|"loblolly pine"|"26819584"|"138873688"
|8||"PIVI2"|"Pinus virginiana"|"Virginia pine"|"26819584"|"138873698"
|9||"QUPA5"|"Quercus pagoda"|"cherrybark oak"|"26819584"|"138873763"
|7||"ABCO"|"Abies concolor"|"white fir"|"26819888"|"138873135"
|2||"COSES"|"Cornus sericea ssp. sericea"|"redosier dogwood"|"26819888"|"138873233"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819888"|"138873245"
|7||"LADE2"|"Larix decidua"|"European larch"|"26819888"|"138873362"
|10||"PIAB"|"Picea abies"|"Norway spruce"|"26819888"|"138873469"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819888"|"138873525"
|7||"PIPU"|"Picea pungens"|"blue spruce"|"26819888"|"138873591"
|8||"PIRE"|"Pinus resinosa"|"red pine"|"26819888"|"138873625"
|9||"ULPA"|"Ulmus parvifolia"|"Chinese elm"|"26819888"|"138873810"
|5||"ABCO"|"Abies concolor"|"white fir"|"26819879"|"138873132"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819879"|"138873210"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819879"|"138873241"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819879"|"138873369"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819879"|"138873407"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819879"|"138873473"
|7||"PINI"|"Pinus nigra"|"Austrian pine"|"26819879"|"138873531"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"26819879"|"138873588"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819879"|"138873634"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819879"|"138873715"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819879"|"138873788"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819879"|"138873843"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819613"|"138873154"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819613"|"138873224"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819613"|"138873276"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819613"|"138873495"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819613"|"138873564"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819613"|"138873611"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819613"|"138873669"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819613"|"138873752"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819613"|"138873802"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819613"|"138873880"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819614"|"138873155"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819614"|"138873225"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819614"|"138873277"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819614"|"138873496"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819614"|"138873565"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819614"|"138873612"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819614"|"138873670"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819614"|"138873753"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819614"|"138873803"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819614"|"138873881"
|5||"ABCO"|"Abies concolor"|"white fir"|"26819615"|"138873156"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819615"|"138873226"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819615"|"138873278"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819615"|"138873497"
|7||"PINI"|"Pinus nigra"|"Austrian pine"|"26819615"|"138873566"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"26819615"|"138873613"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819615"|"138873671"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819615"|"138873754"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819615"|"138873804"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819615"|"138873870"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819618"|"138873157"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819618"|"138873227"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819618"|"138873279"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819618"|"138873498"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819618"|"138873567"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819618"|"138873614"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819618"|"138873672"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819618"|"138873743"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819618"|"138873805"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819618"|"138873871"
|4||"ACGI"|"Acer ginnala"|"Amur maple"|"26819619"|"138873163"
|7||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819619"|"138873196"
|8||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"26819619"|"138873300"
|8||"GLTR"|"Gleditsia triacanthos"|"honeylocust"|"26819619"|"138873306"
|7||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819619"|"138873352"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819619"|"138873499"
|8||"PIST"|"Pinus strobus"|"eastern white pine"|"26819619"|"138873673"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819619"|"138873744"
|2||"SYVU"|"Syringa vulgaris"|"common lilac"|"26819619"|"138873774"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819620"|"138873197"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819620"|"138873280"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819620"|"138873353"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819620"|"138873460"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819620"|"138873556"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819620"|"138873662"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819620"|"138873745"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819620"|"138873830"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819620"|"138873872"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819881"|"138873133"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819881"|"138873211"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819881"|"138873242"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819881"|"138873474"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819881"|"138873522"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819881"|"138873589"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819881"|"138873635"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819881"|"138873716"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819881"|"138873789"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819881"|"138873844"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819883"|"138873185"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819883"|"138873243"
|5||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819883"|"138873329"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819883"|"138873450"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819883"|"138873523"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819883"|"138873636"
|9||"QUPA2"|"Quercus palustris"|"pin oak"|"26819883"|"138873717"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819883"|"138873820"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819883"|"138873845"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819884"|"138873134"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819884"|"138873205"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819884"|"138873244"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819884"|"138873475"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819884"|"138873524"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819884"|"138873590"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819884"|"138873637"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819884"|"138873718"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819884"|"138873783"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819884"|"138873839"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819773"|"138873182"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819773"|"138873256"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819773"|"138873331"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819773"|"138873447"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819773"|"138873532"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819773"|"138873648"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819773"|"138873730"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819773"|"138873817"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819773"|"138873857"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819643"|"138873186"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819643"|"138873281"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819643"|"138873342"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819643"|"138873461"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819643"|"138873557"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819643"|"138873663"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819643"|"138873746"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819643"|"138873831"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819643"|"138873873"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"26819644"|"138873174"
|3||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819644"|"138873270"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819644"|"138873343"
|4||"MAFL80"|"Malus floribunda"|"flowering crabapple"|"26819644"|"138873440"
|5||"PIBA2"|"Pinus banksiana"|"jack pine"|"26819644"|"138873505"
|5||"PINI"|"Pinus nigra"|"Austrian pine"|"26819644"|"138873558"
|5||"PIRE"|"Pinus resinosa"|"red pine"|"26819644"|"138873621"
|6||"PIST"|"Pinus strobus"|"eastern white pine"|"26819644"|"138873664"
|2||"SYVU"|"Syringa vulgaris"|"common lilac"|"26819644"|"138873775"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819658"|"138873158"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819658"|"138873228"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819658"|"138873271"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819658"|"138873387"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819658"|"138873416"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819658"|"138873488"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819658"|"138873559"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819658"|"138873615"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819658"|"138873665"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819658"|"138873747"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819658"|"138873806"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819658"|"138873874"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819802"|"138873136"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819802"|"138873216"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819802"|"138873257"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819802"|"138873380"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819802"|"138873409"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819802"|"138873478"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819802"|"138873533"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819802"|"138873593"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819802"|"138873649"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819802"|"138873719"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819802"|"138873794"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819802"|"138873846"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819805"|"138873137"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819805"|"138873217"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819805"|"138873246"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819805"|"138873381"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819805"|"138873410"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819805"|"138873479"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819805"|"138873534"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819805"|"138873594"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819805"|"138873638"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819805"|"138873720"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819805"|"138873795"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819805"|"138873847"
|5||"ABCO"|"Abies concolor"|"white fir"|"26819666"|"138873159"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819666"|"138873229"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819666"|"138873272"
|8||"PIAB"|"Picea abies"|"Norway spruce"|"26819666"|"138873489"
|7||"PINI"|"Pinus nigra"|"Austrian pine"|"26819666"|"138873560"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"26819666"|"138873604"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819666"|"138873666"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819666"|"138873748"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819666"|"138873807"
