"GM"|No |"80052786"|"148110168"
"ML"|No |"80052786"|"148110169"
"SM"|Yes|"80052786"|"148110170"
"SM"|No |"80052787"|"148110174"
"SC-SM"|No |"80052787"|"148110173"
"ML"|No |"80052787"|"148110172"
"GM"|Yes|"80052787"|"148110171"
"GM"|Yes|"80052788"|"148110175"
"ML"|No |"80052788"|"148110176"
"SC-SM"|No |"80052788"|"148110177"
"SM"|No |"80052788"|"148110178"
"CL"|No |"80052789"|"148110179"
"CL-ML"|Yes|"80052789"|"148110180"
"ML"|No |"80052789"|"148110181"
"GM"|Yes|"80052790"|"148110182"
"SM"|No |"80052790"|"148110183"
"CL"|No |"80052792"|"148110184"
"GM"|Yes|"80052792"|"148110185"
"ML"|No |"80052792"|"148110186"
"SM"|No |"80052792"|"148110187"
"CL-ML"|Yes|"80052793"|"148110188"
"ML"|No |"80052793"|"148110189"
"CL"|No |"80052794"|"148110190"
"GM"|No |"80052794"|"148110191"
"ML"|No |"80052794"|"148110192"
"GC"|Yes|"80052794"|"148110193"
"CL"|No |"80052795"|"148110194"
"GM"|No |"80052795"|"148110195"
"ML"|No |"80052795"|"148110196"
"SM"|No |"80052795"|"148110197"
"GC-GM"|Yes|"80052795"|"148110198"
"CL"|Yes|"80052796"|"148110199"
"ML"|No |"80052796"|"148110200"
"SC"|No |"80052796"|"148110201"
"SM"|No |"80052796"|"148110202"
"ML"|No |"80052797"|"148110205"
"CL-ML"|Yes|"80052797"|"148110204"
"CL"|No |"80052797"|"148110203"
"ML"|Yes|"80052799"|"148110206"
"SM"|No |"80052799"|"148110207"
"CL-ML"|No |"80052800"|"148110208"
"GM"|Yes|"80052800"|"148110209"
"ML"|No |"80052800"|"148110210"
"SM"|No |"80052800"|"148110211"
"CL"|No |"80052801"|"148110212"
"ML"|Yes|"80052801"|"148110213"
"SC"|No |"80052801"|"148110214"
"SM"|No |"80052801"|"148110215"
"CL"|Yes|"80052802"|"148110216"
"MH"|No |"80052802"|"148110217"
"ML"|No |"80052802"|"148110218"
"SM"|No |"80052802"|"148110219"
"ML"|Yes|"80052803"|"148110220"
"SM"|No |"80052803"|"148110221"
"ML"|Yes|"80052804"|"148110222"
"SM"|No |"80052804"|"148110223"
"GC"|No |"80052805"|"148110224"
"GM"|No |"80052805"|"148110225"
"SC"|No |"80052805"|"148110226"
"SM"|No |"80052805"|"148110227"
"ML"|Yes|"80052806"|"148110228"
"SM"|No |"80052806"|"148110229"
"CL"|No |"80053513"|"148112203"
"GC"|No |"80053513"|"148112204"
"GM"|No |"80053513"|"148112205"
"ML"|Yes|"80053513"|"148112206"
"GM"|No |"80053514"|"148112207"
"ML"|Yes|"80053514"|"148112208"
"SM"|No |"80053514"|"148112209"
"GM"|Yes|"80053515"|"148112210"
"GP-GM"|No |"80053515"|"148112211"
"ML"|No |"80053515"|"148112212"
"SM"|No |"80053515"|"148112213"
"CL"|No |"80053516"|"148112214"
"ML"|Yes|"80053516"|"148112215"
"GM"|No |"80053517"|"148112216"
"ML"|No |"80053517"|"148112217"
"SM"|Yes|"80053517"|"148112218"
"SC-SM"|Yes|"80053519"|"148112219"
"GC"|No |"80053519"|"148112220"
"GC-GM"|No |"80053519"|"148112221"
"GM"|No |"80053519"|"148112222"
"SM"|No |"80053519"|"148112223"
"SC"|No |"80053519"|"148112224"
"GM"|Yes|"80053520"|"148112225"
"ML"|No |"80053520"|"148112226"
"SM"|No |"80053520"|"148112227"
"SP-SM"|No |"80053520"|"148112228"
"GM"|No |"80053521"|"148112229"
"ML"|Yes|"80053521"|"148112230"
"SM"|No |"80053521"|"148112231"
"ML"|Yes|"80053522"|"148112232"
"ML"|No |"80053524"|"148112233"
"CL"|No |"80053525"|"148112234"
"GC"|No |"80053525"|"148112235"
"GM"|No |"80053525"|"148112236"
"ML"|Yes|"80053525"|"148112237"
"CL"|No |"80053526"|"148112238"
"GC"|No |"80053526"|"148112239"
"GM"|Yes|"80053526"|"148112240"
"ML"|No |"80053526"|"148112241"
"CL"|No |"80053527"|"148112242"
"CL-ML"|Yes|"80053527"|"148112243"
"ML"|No |"80053527"|"148112244"
"CL"|No |"80053529"|"148112245"
"GM"|No |"80053529"|"148112246"
"ML"|No |"80053529"|"148112247"
"SM"|No |"80053529"|"148112248"
"GC-GM"|Yes|"80053529"|"148112249"
"CL"|Yes|"80053530"|"148112250"
"ML"|No |"80053530"|"148112251"
"SC"|No |"80053530"|"148112252"
"SM"|No |"80053530"|"148112253"
"SC-SM"|Yes|"80053531"|"148112254"
"GC"|No |"80053531"|"148112255"
"GC-GM"|No |"80053531"|"148112256"
"GM"|No |"80053531"|"148112257"
"SM"|No |"80053531"|"148112258"
"SC"|No |"80053531"|"148112259"
"CL"|No |"80053532"|"148112260"
"ML"|Yes|"80053532"|"148112261"
"SM"|Yes|"80053533"|"148112264"
"ML"|No |"80053533"|"148112263"
"GM"|No |"80053533"|"148112262"
"ML"|No |"80053536"|"148112265"
