49|98|100|183|183|183||"280142453"|"178579971"
0|0|0|15|53|91||"280142453"|"178579972"
15|53|91|49|98|100|"Wet"|"280142453"|"178579973"
49|98|100|183|183|183||"280142457"|"178579977"
0|0|0|15|53|91||"280142457"|"178579978"
15|53|91|49|98|100|"Wet"|"280142457"|"178579979"
49|98|100|183|183|183||"280142459"|"178579980"
0|0|0|15|53|91||"280142459"|"178579981"
15|53|91|49|98|100|"Wet"|"280142459"|"178579982"
49|98|100|183|183|183||"280142452"|"178579968"
0|0|0|15|53|91||"280142452"|"178579969"
15|53|91|49|98|100|"Wet"|"280142452"|"178579970"
0|0|0|0|23|46||"280142493"|"178579995"
0|23|46|183|183|183|"Wet"|"280142493"|"178579996"
0|0|0|0|23|46||"280142497"|"178579999"
0|23|46|183|183|183|"Wet"|"280142497"|"178580000"
0|0|0|0|23|46||"280142492"|"178579993"
0|23|46|183|183|183|"Wet"|"280142492"|"178579994"
0|0|0|0|23|46||"280142486"|"178579983"
0|23|46|183|183|183|"Wet"|"280142486"|"178579984"
0|0|0|0|23|46||"280142487"|"178579985"
0|23|46|183|183|183|"Wet"|"280142487"|"178579986"
0|0|0|0|23|46||"280142488"|"178579987"
0|23|46|183|183|183|"Wet"|"280142488"|"178579988"
0|0|0|0|23|46||"280142491"|"178579991"
0|23|46|183|183|183|"Wet"|"280142491"|"178579992"
0|0|0|0|23|46||"280142489"|"178579989"
0|23|46|183|183|183|"Wet"|"280142489"|"178579990"
0|0|0|0|23|46||"280142496"|"178579997"
0|23|46|183|183|183|"Wet"|"280142496"|"178579998"
0|0|0|30|61|91||"280142501"|"178580007"
30|61|91|183|183|183|"Wet"|"280142501"|"178580008"
0|0|0|30|61|91||"280142500"|"178580005"
30|61|91|183|183|183|"Wet"|"280142500"|"178580006"
0|0|0|30|61|91||"280142502"|"178580009"
30|61|91|183|183|183|"Wet"|"280142502"|"178580010"
0|0|0|30|61|91||"280142498"|"178580001"
30|61|91|183|183|183|"Wet"|"280142498"|"178580002"
0|0|0|30|61|91||"280142499"|"178580003"
30|61|91|183|183|183|"Wet"|"280142499"|"178580004"
0|0|0|30|61|91||"280142504"|"178580013"
30|61|91|183|183|183|"Wet"|"280142504"|"178580014"
0|0|0|30|61|91||"280142503"|"178580011"
30|61|91|183|183|183|"Wet"|"280142503"|"178580012"
0|0|0|15|53|91||"280144926"|"178581386"
15|53|91|121|152|183|"Wet"|"280144926"|"178581387"
0|0|0|15|53|91||"280144925"|"178581384"
15|53|91|121|152|183|"Wet"|"280144925"|"178581385"
0|0|0|15|53|91||"280144929"|"178581388"
15|53|91|121|152|183|"Wet"|"280144929"|"178581389"
0|0|0|15|53|91||"280144931"|"178581390"
15|53|91|121|152|183|"Wet"|"280144931"|"178581391"
0|0|0|15|53|91||"280144924"|"178581382"
15|53|91|121|152|183|"Wet"|"280144924"|"178581383"
|||183|183|183||"280144934"|"178581392"
0|0|0|15|53|91||"280144934"|"178581393"
15|53|91||||"Wet"|"280144934"|"178581394"
|||183|183|183||"280144935"|"178581395"
0|0|0|15|53|91||"280144935"|"178581396"
15|53|91||||"Wet"|"280144935"|"178581397"
|||183|183|183||"280144936"|"178581398"
0|0|0|15|53|91||"280144936"|"178581399"
15|53|91||||"Wet"|"280144936"|"178581400"
|||183|183|183||"280144944"|"178581401"
0|0|0|15|53|91||"280144944"|"178581402"
15|53|91||||"Wet"|"280144944"|"178581403"
|||183|183|183||"280144945"|"178581404"
0|0|0|15|53|91||"280144945"|"178581405"
15|53|91||||"Wet"|"280144945"|"178581406"
|||183|183|183||"280144970"|"178581407"
0|0|0|15|53|91||"280144970"|"178581408"
15|53|91||||"Wet"|"280144970"|"178581409"
|||183|183|183||"280144971"|"178581410"
0|0|0|15|53|91||"280144971"|"178581411"
15|53|91||||"Wet"|"280144971"|"178581412"
0|0|0|15|53|91||"280144972"|"178581414"
|||183|183|183||"280144972"|"178581413"
15|53|91||||"Wet"|"280144972"|"178581415"
|||183|183|183||"280144980"|"178581416"
