"Backslope"|"43195197"|"18015018"
"Shoulder"|"43195196"|"18015017"
"Shoulder"|"43195195"|"18015016"
"Backslope"|"43195195"|"18015015"
"Shoulder"|"43195194"|"18015014"
"Backslope"|"43195194"|"18015013"
"Toeslope"|"43194938"|"18014552"
"Footslope"|"43194935"|"18014546"
"Toeslope"|"43194935"|"18014547"
"Footslope"|"43194936"|"18014548"
"Toeslope"|"43194936"|"18014549"
"Footslope"|"43194937"|"18014550"
"Toeslope"|"43194937"|"18014551"
"Toeslope"|"43194934"|"18014545"
"Footslope"|"43194932"|"18014542"
"Toeslope"|"43194932"|"18014541"
"Footslope"|"43194933"|"18014543"
"Toeslope"|"43194933"|"18014544"
|"43195314"|"18015134"
"Footslope"|"43194930"|"18014539"
"Footslope"|"43194931"|"18014540"
"Footslope"|"43194929"|"18014538"
"Toeslope"|"43194929"|"18014537"
"Summit"|"43194928"|"18014534"
"Shoulder"|"43194928"|"18014535"
"Backslope"|"43194928"|"18014536"
"Shoulder"|"43194927"|"18014532"
"Backslope"|"43194927"|"18014533"
"Backslope"|"43194926"|"18014531"
"Footslope"|"43194926"|"18014530"
"Summit"|"43194925"|"18014527"
"Shoulder"|"43194925"|"18014528"
"Backslope"|"43194925"|"18014529"
"Backslope"|"43194924"|"18014526"
"Footslope"|"43194924"|"18014525"
"Summit"|"43194923"|"18014523"
"Shoulder"|"43194923"|"18014524"
"Shoulder"|"43194922"|"18014521"
"Backslope"|"43194922"|"18014522"
"Shoulder"|"43194921"|"18014519"
"Backslope"|"43194921"|"18014520"
"Summit"|"43194920"|"18014517"
"Shoulder"|"43194920"|"18014518"
"Shoulder"|"43194919"|"18014515"
"Backslope"|"43194919"|"18014516"
"Shoulder"|"43194918"|"18014513"
"Backslope"|"43194918"|"18014514"
"Backslope"|"43194917"|"18014512"
"Footslope"|"43194917"|"18014511"
"Summit"|"43194916"|"18014508"
"Shoulder"|"43194916"|"18014509"
"Backslope"|"43194916"|"18014510"
"Shoulder"|"43194915"|"18014506"
"Backslope"|"43194915"|"18014507"
"Backslope"|"43194914"|"18014505"
"Footslope"|"43194914"|"18014504"
"Summit"|"43195103"|"18014865"
"Shoulder"|"43195103"|"18014866"
"Backslope"|"43195103"|"18014867"
"Backslope"|"43195102"|"18014864"
"Footslope"|"43195102"|"18014863"
"Shoulder"|"43195101"|"18014861"
"Backslope"|"43195101"|"18014862"
"Shoulder"|"43195100"|"18014859"
"Backslope"|"43195100"|"18014860"
"Summit"|"43195099"|"18014857"
"Shoulder"|"43195099"|"18014858"
"Shoulder"|"43195098"|"18014855"
"Backslope"|"43195098"|"18014856"
"Shoulder"|"43195097"|"18014853"
"Backslope"|"43195097"|"18014854"
"Summit"|"43195096"|"18014851"
"Shoulder"|"43195096"|"18014852"
"Shoulder"|"43195237"|"18015094"
"Backslope"|"43195237"|"18015095"
"Footslope"|"43195236"|"18015093"
"Summit"|"43195235"|"18015092"
"Summit"|"43195234"|"18015091"
"Footslope"|"43195233"|"18015089"
"Toeslope"|"43195233"|"18015090"
"Summit"|"43195095"|"18014850"
"Shoulder"|"43195095"|"18014849"
"Summit"|"43195094"|"18014846"
"Shoulder"|"43195094"|"18014847"
"Backslope"|"43195094"|"18014848"
"Summit"|"43195093"|"18014845"
"Shoulder"|"43195093"|"18014844"
"Footslope"|"43195092"|"18014843"
"Toeslope"|"43195092"|"18014842"
"Backslope"|"43195091"|"18014841"
"Footslope"|"43195091"|"18014840"
"Toeslope"|"43195247"|"18015110"
"Footslope"|"43195246"|"18015108"
"Toeslope"|"43195246"|"18015109"
"Footslope"|"43195245"|"18015106"
"Toeslope"|"43195245"|"18015107"
|"43195561"|"18015141"
"Toeslope"|"43195090"|"18014839"
"Footslope"|"43195089"|"18014837"
"Toeslope"|"43195089"|"18014838"
"Footslope"|"43195088"|"18014835"
"Toeslope"|"43195088"|"18014836"
|"43195431"|"18015135"
"Toeslope"|"43195244"|"18015105"
"Shoulder"|"43195243"|"18015104"
"Toeslope"|"43195242"|"18015103"
"Footslope"|"43195241"|"18015102"
"Toeslope"|"43195241"|"18015101"
"Shoulder"|"43195193"|"18015011"
"Backslope"|"43195193"|"18015012"
"Shoulder"|"43195192"|"18015010"
"Shoulder"|"43195191"|"18015009"
"Backslope"|"43195191"|"18015008"
"Shoulder"|"43195190"|"18015007"
"Backslope"|"43195190"|"18015006"
"Shoulder"|"43195189"|"18015004"
"Backslope"|"43195189"|"18015005"
"Shoulder"|"43195188"|"18015003"
"Backslope"|"43195188"|"18015002"
"Shoulder"|"43195187"|"18015000"
"Backslope"|"43195187"|"18015001"
"Shoulder"|"43195186"|"18014999"
"Backslope"|"43195186"|"18014998"
"Backslope"|"43195113"|"18014886"
"Footslope"|"43195113"|"18014885"
"Summit"|"43195112"|"18014882"
"Shoulder"|"43195112"|"18014883"
"Backslope"|"43195112"|"18014884"
"Footslope"|"43195111"|"18014881"
"Footslope"|"43195110"|"18014880"
"Toeslope"|"43195110"|"18014879"
"Backslope"|"43195184"|"18014997"
"Footslope"|"43195184"|"18014996"
"Summit"|"43195183"|"18014993"
"Shoulder"|"43195183"|"18014994"
"Backslope"|"43195183"|"18014995"
"Toeslope"|"43195182"|"18014992"
"Summit"|"43195181"|"18014991"
"Shoulder"|"43195181"|"18014990"
"Footslope"|"43195179"|"18014988"
"Toeslope"|"43195179"|"18014989"
"Backslope"|"43195178"|"18014987"
"Footslope"|"43195178"|"18014986"
"Footslope"|"43195177"|"18014985"
"Toeslope"|"43195177"|"18014984"
"Shoulder"|"43195176"|"18014983"
"Backslope"|"43195176"|"18014982"
"Shoulder"|"43195085"|"18014833"
"Backslope"|"43195085"|"18014834"
"Summit"|"43195084"|"18014832"
"Shoulder"|"43195084"|"18014831"
"Shoulder"|"43195083"|"18014829"
"Backslope"|"43195083"|"18014830"
"Shoulder"|"43195082"|"18014827"
"Backslope"|"43195082"|"18014828"
"Backslope"|"43195081"|"18014826"
"Footslope"|"43195081"|"18014825"
"Shoulder"|"43195080"|"18014823"
"Backslope"|"43195080"|"18014824"
"Shoulder"|"43195079"|"18014821"
"Backslope"|"43195079"|"18014822"
"Backslope"|"43195078"|"18014820"
"Footslope"|"43195078"|"18014819"
"Summit"|"43195077"|"18014818"
"Shoulder"|"43195077"|"18014817"
"Summit"|"43195076"|"18014816"
"Shoulder"|"43195076"|"18014815"
"Shoulder"|"43195075"|"18014813"
"Backslope"|"43195075"|"18014814"
"Shoulder"|"43195074"|"18014812"
"Backslope"|"43195074"|"18014811"
"Backslope"|"43195073"|"18014810"
"Footslope"|"43195073"|"18014809"
"Shoulder"|"43195072"|"18014808"
"Backslope"|"43195072"|"18014807"
"Summit"|"43195071"|"18014806"
"Shoulder"|"43195071"|"18014805"
"Backslope"|"43195070"|"18014804"
"Footslope"|"43195070"|"18014803"
"Summit"|"43195069"|"18014800"
"Shoulder"|"43195069"|"18014801"
"Backslope"|"43195069"|"18014802"
"Summit"|"43195068"|"18014798"
"Backslope"|"43195068"|"18014799"
"Footslope"|"43195067"|"18014797"
"Toeslope"|"43195067"|"18014796"
"Summit"|"43195066"|"18014795"
"Backslope"|"43195065"|"18014794"
"Footslope"|"43195065"|"18014793"
"Summit"|"43195064"|"18014792"
"Summit"|"43195063"|"18014789"
"Shoulder"|"43195063"|"18014790"
"Backslope"|"43195063"|"18014791"
"Summit"|"43195062"|"18014786"
"Shoulder"|"43195062"|"18014787"
"Backslope"|"43195062"|"18014788"
"Shoulder"|"43195135"|"18014913"
"Shoulder"|"43195134"|"18014912"
"Summit"|"43195133"|"18014911"
"Footslope"|"43195132"|"18014910"
"Footslope"|"43195259"|"18015127"
"Shoulder"|"43195258"|"18015126"
"Summit"|"43195257"|"18015125"
"Shoulder"|"43195256"|"18015124"
"Footslope"|"43195061"|"18014785"
"Toeslope"|"43195061"|"18014784"
"Backslope"|"43195060"|"18014782"
"Footslope"|"43195060"|"18014783"
"Summit"|"43195059"|"18014780"
